agenda_name,agenda_section,agenda_sub_section,agenda_full_name,link_url,link_text,title,authors,author_organizations,published_year,date
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://lesswrong.com/posts/6aXe9nipTgwK5LxaP/do-safety-relevant-llm-steering-vectors-optimized-on-a,Do safety-relevant LLM steering vectors optimized on a single example generalize?,Do safety-relevant LLM steering vectors optimized on a single example generalize?,Jacob Dunefsky,Yale University,2025,2025-02-28
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2510.12672,Keep Calm and Avoid Harmful Content: Concept Alignment and Latent Manipulation Towards Safer Answers,Keep Calm and Avoid Harmful Content: Concept Alignment and Latent Manipulation Towards Safer Answers,"Ruben Belo, Marta Guimaraes, Claudia Soares",,2025,2025-10-14
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2503.04429,Activation Space Interventions Can Be Transferred Between Large Language Models,Activation Space Interventions Can Be Transferred Between Large Language Models,"Narmeen Oozeer, Dhruv Nathawani, Nirmalendu Prakash, Michael Lan, Abir Harrasse, Amirali Abdullah",,2025,2025-03-06
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2506.03292,HyperSteer: Activation Steering at Scale with Hypernetworks,HyperSteer: Activation Steering at Scale with Hypernetworks,"Jiuding Sun, Sidharth Baskaran, Zhengxuan Wu, Michael Sklar, Christopher Potts, Atticus Geiger",,2025,2025-06-03
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2510.20487,Steering Evaluation-Aware Language Models to Act Like They Are Deployed,Steering Evaluation-Aware Language Models to Act Like They Are Deployed,"Tim Tian Hua, Andrew Qin, Samuel Marks, Neel Nanda",,2025,2025-10-23
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2507.16795,Steering Out-of-Distribution Generalization with Concept Ablation Fine-Tuning,Steering Out-of-Distribution Generalization with Concept Ablation Fine-Tuning,"Helena Casademunt, Caden Juang, Adam Karvonen, Samuel Marks, Senthooran Rajamanoharan, Neel Nanda",Google DeepMind,2025,2025-07-22
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2507.21509,Persona Vectors: Monitoring and Controlling Character Traits in Language Models,Persona Vectors: Monitoring and Controlling Character Traits in Language Models,"Runjin Chen, Andy Arditi, Henry Sleight, Owain Evans, Jack Lindsey",,2025,2025-07-29
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2503.00177,Steering Large Language Model Activations in Sparse Spaces,Steering Large Language Model Activations in Sparse Spaces,"Reza Bayat, Ali Rahimi-Kalahroudi, Mohammad Pezeshki, Sarath Chandar, Pascal Vincent",,2025,2025-02-28
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2411.02193,Improving Steering Vectors by Targeting Sparse Autoencoder Features,Improving Steering Vectors by Targeting Sparse Autoencoder Features,"Sviatoslav Chalnev, Matthew Siu, Arthur Conmy",,2024,2024-11-04
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2506.18167,Understanding Reasoning in Thinking Language Models via Steering Vectors,Understanding Reasoning in Thinking Language Models via Steering Vectors,"Constantin Venhoff, Iván Arcuschin, Philip Torr, Arthur Conmy, Neel Nanda","University of Oxford, Anthropic",2025,2025-06-22
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://lesswrong.com/posts/kcKnKHTHycHeRhcHF/one-shot-steering-vectors-cause-emergent-misalignment-too,"One-shot steering vectors cause emergent misalignment, too","One-shot steering vectors cause emergent misalignment, too",Jacob Dunefsky,,2025,2025-04-14
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2411.02461,Enhancing Multiple Dimensions of Trustworthiness in LLMs via Sparse Activation Control,Enhancing Multiple Dimensions of Trustworthiness in LLMs via Sparse Activation Control,"Yuxin Xiao, Chaoqun Wan, Yonggang Zhang, Wenxiao Wang, Binbin Lin, Xiaofei He, Xu Shen, Jieping Ye",,2024,2024-11-04
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2411.07213,Comparing Bottom-Up and Top-Down Steering Approaches on In-Context Learning Tasks,Comparing Bottom-Up and Top-Down Steering Approaches on In-Context Learning Tasks,"Madeline Brumley, Joe Kwon, David Krueger, Dmitrii Krasheninnikov, Usman Anwar",,2024,2024-11-11
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2502.19649,"Taxonomy, Opportunities, and Challenges of Representation Engineering for Large Language Models","Taxonomy, Opportunities, and Challenges of Representation Engineering for Large Language Models","Jan Wehner, Sahar Abdelnabi, Daniel Tan, David Krueger, Mario Fritz","University of Cambridge, CISPA Helmholtz Center for Information Security",2025,2025-02-27
Activation engineering,White-box safety (i.e. Interpretability),Concept-based interpretability,White-box safety (i.e. Interpretability) / Concept-based interpretability / Activation engineering,https://arxiv.org/abs/2506.10922,Robustly Improving LLM Fairness in Realistic Settings via Interpretability,Robustly Improving LLM Fairness in Realistic Settings via Interpretability,"Adam Karvonen, Samuel Marks",,2025,2025-06-12
Guaranteed-Safe AI,Safety by construction,,Safety by construction / Guaranteed-Safe AI,https://manifund.org/projects/safeplanbench-evaluating-a-guaranteed-safe-ai-approach-for-llm-based-agents,SafePlanBench: evaluating a Guaranteed Safe AI Approach for LLM-based Agents,SafePlanBench: evaluating a Guaranteed Safe AI Approach for LLM-based Agents,"Agustín Martinez Suñé, Tan Zhi Xuan","PIBBSS, MIT, University of Oxford",,
Guaranteed-Safe AI,Safety by construction,,Safety by construction / Guaranteed-Safe AI,https://lesswrong.com/posts/CCT7Qc8rSeRs7r5GL/beliefs-about-formal-methods-and-ai-safety,Beliefs about formal methods and AI safety,Beliefs about formal methods and AI safety,Quinn Dougherty,,2025,2025-10-23
Guaranteed-Safe AI,Safety by construction,,Safety by construction / Guaranteed-Safe AI,https://arxiv.org/abs/2506.22492,Report on NSF Workshop on Science of Safe AI,Report on NSF Workshop on Science of Safe AI,"Rajeev Alur, Greg Durrett, Hadas Kress-Gazit, Corina Păsăreanu, René Vidal","NSF SLES Program, University of Pennsylvania",2025,2025-06-24
Guaranteed-Safe AI,Safety by construction,,Safety by construction / Guaranteed-Safe AI,https://arxiv.org/abs/2509.22908,A benchmark for vericoding: formally verified program synthesis,A benchmark for vericoding: formally verified program synthesis,"Sergiu Bursuc, Theodore Ehrenborg, Shaowei Lin, Lacramioara Astefanoaei, Ionel Emilian Chiosa, Jure Kukovec, Alok Singh, Oliver Butterley, Adem Bizid, Quinn Dougherty, Miranda Zhao, Max Tan, Max Tegmark","Beneficial AI Foundation, MIT",2025,2025-09-26
Guaranteed-Safe AI,Safety by construction,,Safety by construction / Guaranteed-Safe AI,https://atlascomputing.org/ai-assisted-fv-toolchain.pdf,"A Toolchain for AI-Assisted Code Specification, Synthesis and Verification",AI-Assisted Formal Verification Toolchain,,Atlas Computing,,
Scientist AI,Safety by construction,,Safety by construction / Scientist AI,https://arxiv.org/abs/2502.15657,Superintelligent Agents Pose Catastrophic Risks: Can Scientist AI Offer a Safer Path?,Superintelligent Agents Pose Catastrophic Risks: Can Scientist AI Offer a Safer Path?,"Yoshua Bengio, Michael Cohen, Damiano Fornasiere, Joumana Ghosn, Pietro Greiner, Matt MacDermott, Sören Mindermann, Adam Oberman, Jesse Richardson, Oliver Richardson, Marc-Antoine Rondeau, Pierre-Luc St-Charles, David Williams-King","Mila, Independent",2025,2025-02-21
Scientist AI,Safety by construction,,Safety by construction / Scientist AI,https://arxiv.org/abs/2509.08713,"The More You Automate, the Less You See: Hidden Pitfalls of AI Scientist Systems","The More You Automate, the Less You See: Hidden Pitfalls of AI Scientist Systems","Ziming Luo, Atoosa Kasirzadeh, Nihar B. Shah",,2025,2025-09-10
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://www.lesswrong.com/posts/grgb2ipxQf2wzNDEG/perils-of-under-vs-over-sculpting-agi-desires,Perils of Under vs Over-sculpting AGI Desires,Perils of Under vs Over-sculpting AGI Desires,,,,
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://lesswrong.com/posts/JrTk2pbqp7BFwPAKw/reward-button-alignment,Reward button alignment,Reward button alignment,Steven Byrnes,Astera Institute,2025,2025-05-22
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://www.lesswrong.com/posts/cus5CGmLrjBRgcPSF/system-2-alignment-deliberation-review-and-thought,"System 2 Alignment: Deliberation, Review, and Thought Management","System 2 Alignment: Deliberation, Review, and Thought Management",Seth Herd,,2025,2025-02-13
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://elicit.com/blog/system-2-learning,Against RL: The Case for System 2 Learning,Against RL: The Case for System 2 Learning,Andreas Stuhlmüller,Elicit,2025,2025-01-30
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://www.lesswrong.com/posts/yew6zFWAKG4AGs3Wk/foom-and-doom-1-brain-in-a-box-in-a-basement,Foom and Doom 1: Brain in a Box in a Basement,Foom and Doom 1: Brain in a Box in a Basement,,,,
Brainlike-AGI Safety,Safety by construction,,Safety by construction / Brainlike-AGI Safety,https://www.lesswrong.com/posts/bnnKGSCHJghAvqPjS/foom-and-doom-2-technical-alignment-is-hard,Foom and Doom 2: Technical Alignment is Hard,Foom and Doom 2: Technical Alignment is Hard,,,,
Weak-to-strong generalization,Make AI solve it,,Make AI solve it / Weak-to-strong generalization,https://arxiv.org/abs/2504.18530,Scaling Laws For Scalable Oversight,Scaling Laws For Scalable Oversight,"Joshua Engels, David D. Baek, Subhash Kantamneni, Max Tegmark",MIT,2025,2025-04-25
Weak-to-strong generalization,Make AI solve it,,Make AI solve it / Weak-to-strong generalization,https://arxiv.org/abs/2502.04313,Great Models Think Alike and this Undermines AI Oversight,Great Models Think Alike and this Undermines AI Oversight,"Shashwat Goel, Joschka Struber, Ilze Amanda Auzina, Karuna K Chandra, Ponnurangam Kumaraguru, Douwe Kiela, Ameya Prabhu, Matthias Bethge, Jonas Geiping",,2025,2025-02-06
Weak-to-strong generalization,Make AI solve it,,Make AI solve it / Weak-to-strong generalization,https://arxiv.org/abs/2501.13124,Debate Helps Weak-to-Strong Generalization,Debate Helps Weak-to-Strong Generalization,"Hao Lang, Fei Huang, Yongbin Li",,2025,2025-01-21
Weak-to-strong generalization,Make AI solve it,,Make AI solve it / Weak-to-strong generalization,https://openreview.net/forum?id=RwYdLgj1S6,Understanding the Capabilities and Limitations of Weak-to-Strong Generalization,Understanding the Capabilities and Limitations of Weak-to-Strong Generalization,"Wei Yao, Wenkai Yang, Ziqiao Wang, Yankai Lin, Yong Liu",,2025,2025-03-08
Supervising AIs improving AIs,Make AI solve it,,Make AI solve it / Supervising AIs improving AIs,https://saif.org/research/bare-minimum-mitigations-for-autonomous-ai-development/,Bare Minimum Mitigations for Autonomous AI Development,Bare Minimum Mitigations for Autonomous AI Development,"Joshua Clymer, Isabella Duan, Chris Cundy, Yawen Duan, Fynn Heide, Chaochao Lu, Sören Mindermann, Conor McGurk, Xudong Pan, Saad Siddiqui, Jingren Wang, Min Yang, Xianyuan Zhan",Safe AI Forum,2025,2025-04-22
